Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
57967d644a357f55cfba2a25cc1d318d78b968d209895f9f07d566fff13ec9d1,2017-03,Humberside Police,Humberside Police,-0.655828,53.551000,On or near LANGLEY DRIVE,E01013265,North Lincolnshire 019C,Investigation complete; no suspect identified
23754fe489a7d20fbd7a330f8ee22b92322698c07294c29ba5833ccdb390362d,2017-03,Humberside Police,Humberside Police,-0.367842,53.770188,On or near Further/Higher Educational Building,E01012914,Kingston upon Hull 012C,Investigation complete; no suspect identified
9bd966f4b93c2a3f9feb84936402990e54db25a55db194c15b902b8284e59474,2017-03,Humberside Police,Humberside Police,-0.086450,53.560542,On or near ABBEY DRIVE WEST,E01013184,North East Lincolnshire 016D,Investigation complete; no suspect identified
e7731822e895630c8ab53970b2ddcbb42cad2ecacd9b17de73228a847318688b,2017-03,Humberside Police,Humberside Police,-0.105541,53.549599,On or near RESTON GROVE,E01013204,North East Lincolnshire 019A,Investigation complete; no suspect identified
f248b9c065410f4f09e1159c748bdf623c37eb1fdc2744ae6574e8128e217c96,2017-03,Humberside Police,Humberside Police,-0.640402,53.776214,On or near FAIRFIELD,E01013025,East Riding of Yorkshire 026D,Investigation complete; no suspect identified
3055e336cc85a26c2b9ed2e6eeac0b0da712bdf1bbb99308dbf185b9fe5c79dc,2017-03,Humberside Police,Humberside Police,-0.656156,53.532046,On or near TEMPERANCE AVENUE,E01013327,North Lincolnshire 021C,Investigation complete; no suspect identified
cdf590d13acae072251ea2acd5cfe126585d59f78df171fdb6dce6f4e559bd17,2017-03,Humberside Police,Humberside Police,-0.285413,53.763608,On or near SCHUBERT CLOSE,E01012898,Kingston upon Hull 017F,Investigation complete; no suspect identified
7fdea44d4caf2e9d89f81674b343e52185ced5b242f379a22db76a25a1d6270e,2017-03,Humberside Police,Humberside Police,-0.642547,53.571660,On or near LABURNUM GROVE,E01013320,North Lincolnshire 015D,Investigation complete; no suspect identified
eba3604f577ac5c47edd5cb7b5e44959aa6fe4604479c8c45495c9555c90b6dd,2017-03,Humberside Police,Humberside Police,-0.273866,53.748116,On or near Petrol Station,E01012848,Kingston upon Hull 020B,Investigation complete; no suspect identified
2db48c1dff4b1fce48c1c46b395847be2219ece8227d4a86c6df29812bcc4cad,2017-03,Humberside Police,Humberside Police,-0.877622,53.707192,On or near JACKSON STREET,E01012997,East Riding of Yorkshire 040B,Investigation complete; no suspect identified
df718d7873a84e25b1e5da6282ec462fc5119b9a1b8355a099edd45419530858,2017-03,Humberside Police,Humberside Police,-0.287268,53.764633,On or near BOWLING CIRCLE,E01012898,Kingston upon Hull 017F,Investigation complete; no suspect identified
942949038438a35233bc161a32c297c090c96add966d8ebd840a9d2cb1597ee8,2017-03,Humberside Police,Humberside Police,-0.287268,53.764633,On or near BOWLING CIRCLE,E01012898,Kingston upon Hull 017F,Investigation complete; no suspect identified
e2094fe009f49ef67313cabbacc799303256d0026225255d0fb50eed05545d2a,2017-03,Humberside Police,Humberside Police,-0.376994,53.781927,On or near Supermarket,E01012873,Kingston upon Hull 008A,Investigation complete; no suspect identified
c8715f32b4315c4282218c163caabb44e8c5a8d533664b0801654f71faabe725,2017-03,Humberside Police,Humberside Police,-0.358469,53.763849,On or near Supermarket,E01012868,Kingston upon Hull 015B,Investigation complete; no suspect identified
c6d6eb22c7e847279e4b0738639d3cbd08875272483197882c3bc103f062ec45,2017-03,Humberside Police,Humberside Police,-0.262469,53.769975,On or near VALIANT DRIVE,E01012836,Kingston upon Hull 009C,Investigation complete; no suspect identified
e99797280f7b7a151ac3887b59d01e689bed09c1502cfa84218b4bbbfe87252f,2017-03,Humberside Police,Humberside Police,-0.410955,53.732681,On or near LYNTON AVENUE,E01012882,Kingston upon Hull 033A,Investigation complete; no suspect identified
a0aa18ad554e8a5903d0076d964f7cced5db345e7692c5ba486b18653aeceb33,2017-03,Humberside Police,Humberside Police,-0.352306,53.766659,On or near VERMONT STREET,E01012869,Kingston upon Hull 015C,Investigation complete; no suspect identified
997c522fed017842e2bdb9b8ea66473cc64b112214e38473846543afa39ad3be,2017-03,Humberside Police,Humberside Police,-0.386663,53.743125,On or near Petrol Station,E01012865,Kingston upon Hull 027E,Investigation complete; no suspect identified
717f275724b226543f8354cfb957be0013886fe2af599aa27117c4ecfabd516e,2017-03,Humberside Police,Humberside Police,-0.400116,53.757805,On or near DAYTON ROAD,E01012801,Kingston upon Hull 019E,Investigation complete; no suspect identified
260a5ddd4d805691caabe5822411068f4b7db0b57d5f93071112a15a018726ed,2017-03,Humberside Police,Humberside Police,-0.351150,53.749672,On or near WALMSLEY STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
84a76cd2c084fa0f7e48e730cc7f044ca5d0ca4d36641dac1988ded4436b0fb2,2017-03,Humberside Police,Humberside Police,-0.381162,53.747771,On or near CAREW STREET,E01012864,Kingston upon Hull 027D,Investigation complete; no suspect identified
759fb0aa96f96c7b170088e7418ef69c5b5d83e1a793e3c13685de0019f2ef53,2017-03,Humberside Police,Humberside Police,-0.203956,54.092118,On or near Supermarket,E01012929,East Riding of Yorkshire 002A,Investigation complete; no suspect identified
4bf72285d0948db1ed3e8c25d945f1d61126aa770642eb0b493c8774f20968d9,2017-03,Humberside Police,Humberside Police,-0.885382,53.545791,On or near IDLE BANK,E01013243,North Lincolnshire 020C,Investigation complete; no suspect identified
e6e472148e846b07dbf79bb2a6f116f9e5c84e2fd108e0b353353a54fa6c248c,2017-03,Humberside Police,Humberside Police,-0.373600,53.742895,On or near GRANVILLE STREET,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
41271da8b40594ab10a0238edba7ef0369959d1efcd241e0559d7e66b36bbd6b,2017-03,Humberside Police,Humberside Police,-0.656109,53.574977,On or near ASHBY ROAD,E01013316,North Lincolnshire 012C,Investigation complete; no suspect identified
53038cce26faa33a7dfce69b4cb29171f69343552ad3e11985df453db58e9427,2017-03,Humberside Police,Humberside Police,-0.377481,53.743721,On or near ANLABY ROAD,E01012864,Kingston upon Hull 027D,Investigation complete; no suspect identified
d72deb34a9c2a8fc0e2166f59daa2142938ab6f9e2b237aa9822f3a5e76096cf,2017-03,Humberside Police,Humberside Police,-0.649802,53.578124,On or near QUEENSWAY,E01013314,North Lincolnshire 010D,Investigation complete; no suspect identified
0a3e6b1a8ffc8d310741d027de9db51da8f9b5b94e04944bd9ecd4205717663e,2017-03,Humberside Police,Humberside Police,-0.365831,53.758664,On or near SALISBURY STREET,E01012762,Kingston upon Hull 018B,Investigation complete; no suspect identified
4da2e79092403a83cb5cbb9b0f532fad58e19907df09a430492795c2fff65a07,2017-03,Humberside Police,Humberside Police,-0.386489,53.732615,On or near SUNNINGDALE ROAD,E01012888,Kingston upon Hull 031E,Investigation complete; no suspect identified
99fc8d7a87b498b7413d0005cf86a991136716db1b02e6fbd76b3bc3e4de2a74,2017-03,Humberside Police,Humberside Police,-0.640247,53.582178,On or near GLADSTONE DRIVE,E01013313,North Lincolnshire 010C,Investigation complete; no suspect identified
9d23607837361c66d449a31fb75b360d7a7c63b5510eb1f40866886a4caedbdc,2017-03,Humberside Police,Humberside Police,-0.302192,53.910154,On or near Petrol Station,E01012988,East Riding of Yorkshire 010C,Investigation complete; no suspect identified
99811f60ece2edbb943aaa8196ad869524f3a9f079db421e45c15fcc13a92154,2017-03,Humberside Police,Humberside Police,-0.638292,53.560753,On or near Petrol Station,E01013237,North Lincolnshire 018B,Investigation complete; no suspect identified
b43229bb1007d77d90b7e3530c5d7e63b0a666c2f8043aca052cc01942378f65,2017-03,Humberside Police,Humberside Police,-0.385794,53.752337,On or near BROOKLANDS ROAD,E01012773,Kingston upon Hull 027A,Investigation complete; no suspect identified
f63e0a6dc549fee1b728c7e91114bc7b90377f15ba76e06948ed14dd9173c3cf,2017-03,Humberside Police,Humberside Police,-0.471960,53.770653,On or near WESTFIELD ROAD,E01012966,East Riding of Yorkshire 022E,Investigation complete; no suspect identified
07679709b96f1409000bba0f477147c5adcc26dc8647e90fed9a79169bbb65f0,2017-03,Humberside Police,Humberside Police,-0.083874,53.565427,On or near GEORGE STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
7c2411c6de510d338a56200b3d4c47caa6563fbcb12497868d77b77acec05138,2017-03,Humberside Police,Humberside Police,-0.288328,53.773251,On or near SHOREDITCH CLOSE,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
e62ca7616f558561bd63a6025722b08bc621b6d0b5ab1d454ca40d7947471205,2017-03,Humberside Police,Humberside Police,-0.416634,53.733224,On or near ROCHESTER AVENUE,E01012887,Kingston upon Hull 033D,Investigation complete; no suspect identified
b4a7662ac0f063ef7740fb9f1ea349c7c707c1c2c5bde39c1f1780f3bfdb249f,2017-03,Humberside Police,Humberside Police,-0.597676,53.773717,On or near THE STRAY,E01012968,East Riding of Yorkshire 024D,Investigation complete; no suspect identified
f89d85495d872c2e131f1ac0731ce79f9927c8441989a15f3194f572bb296089,2017-03,Humberside Police,Humberside Police,-0.451561,53.757204,On or near FAIRFIELD AVENUE,E01013110,East Riding of Yorkshire 027B,Investigation complete; no suspect identified
88a7514500d58f99512571b142d301679f17b3a20e239fc4be08c8fcb65625b3,2017-03,Humberside Police,Humberside Police,-0.046658,53.570812,On or near Sports/Recreation Area,E01013202,North East Lincolnshire 005D,Investigation complete; no suspect identified
376d441ebc2bff515e47eb8dade94324246f48e222ee5542423f8ed8c9c3d6d7,2017-03,Humberside Police,Humberside Police,-0.655936,53.530893,On or near CHURCH STREET,E01013327,North Lincolnshire 021C,Investigation complete; no suspect identified
2780b29c4ad5aa3fe81bcc7ec8fd288742ce4a1f04de73f7b6edd1ffe1edc32d,2017-03,Humberside Police,Humberside Police,-0.360954,53.739774,On or near COLTMAN STREET,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
6cae078e71a1721801825c32d033855b0754e18ca7ceba10010b58a07d0894fe,2017-03,Humberside Police,Humberside Police,-0.350093,53.799861,On or near ATTRINGHAM PARK,E01033106,Kingston upon Hull 001G,Investigation complete; no suspect identified
37ae0fa42c12f137db1d48500698e5a9f807953bfc5747233b898114fd1e8871,2017-03,Humberside Police,Humberside Police,-0.041557,53.564525,On or near PARRIS PLACE,E01013200,North East Lincolnshire 010D,Investigation complete; no suspect identified
678b70946597693a096ecc42fcbf0eead9b2ee63c81506f0ecd63c1c2eef999a,2017-03,Humberside Police,Humberside Police,-0.377330,53.745660,On or near ACLAND STREET,E01012864,Kingston upon Hull 027D,Investigation complete; no suspect identified
f5eb2e7858b8963b043e253ddecfb8f60f6c141977c3775ca6b36229ede38060,2017-03,Humberside Police,Humberside Police,-0.350766,53.757172,On or near HUDSON GARDENS,E01012761,Kingston upon Hull 015A,Investigation complete; no suspect identified
ce3b1e1590c307e5c0d3828e2b1f25a91132a5502d4c6009f80bf057492f4202,2017-03,Humberside Police,Humberside Police,-0.682572,53.577321,On or near LYNMOUTH DRIVE,E01013279,North Lincolnshire 012A,Investigation complete; no suspect identified
504c90426e1c3df285219e6536792e411d0bf7f89cd2b4f8d18008ac1a8b5858,2017-03,Humberside Police,Humberside Police,-0.650263,53.566947,On or near LINDLEY STREET,E01013239,North Lincolnshire 017B,Investigation complete; no suspect identified
c14b6e8e3f946acdc5d74c91a19e69cca137028dd834e0ed69d0d20c215d9309,2017-03,Humberside Police,Humberside Police,-0.319271,53.756897,On or near WOMBWELL GROVE,E01012806,Kingston upon Hull 016B,Investigation complete; no suspect identified
9da79b79f4b19abad4f2f89658e22a40984d4f1f7ee3d9a3dfbb27d5f2e18c9f,2017-03,Humberside Police,Humberside Police,-0.267598,53.774769,On or near TERN GROVE,E01012834,Kingston upon Hull 010C,Investigation complete; no suspect identified
7f68e0bf17c1468a4b7df682f06c569721ea7eb5ef6412a38bfa2e42823e3cb6,2017-03,Humberside Police,Humberside Police,-0.297704,53.753797,On or near DOVEDALE GROVE,E01012899,Kingston upon Hull 022B,Investigation complete; no suspect identified
51296272151dfcc68260c1820ed20717eb32aefef486e2b027551f3e96b89a49,2017-03,Humberside Police,Humberside Police,-0.229758,53.744632,On or near Sports/Recreation Area,E01013096,East Riding of Yorkshire 029C,Investigation complete; no suspect identified
636de7903c4db5427ed04e2adbab9d32ca334340f1bfce02f34b7ba37655e372,2017-03,Humberside Police,Humberside Police,-0.074977,53.570795,On or near DUNCOMBE GARDENS,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
6461a25cfa4bcdf504db9e9299e5c669dea3caad633c7812b61e8a9c4eef946b,2017-03,Humberside Police,Humberside Police,-0.100430,53.573728,On or near ELSENHAM ROAD,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
45617efbd1b830037d1e2371429d79944d85d78aeb75134190636c46dc37e742,2017-03,Humberside Police,Humberside Police,-0.640247,53.582178,On or near GLADSTONE DRIVE,E01013313,North Lincolnshire 010C,Investigation complete; no suspect identified
1870f18b452eacd43835d13a2b132a72a4497c639c0a9c1baa2d5559b2ce8ee7,2017-03,Humberside Police,Humberside Police,-0.023090,53.555124,On or near ROWSTON STREET,E01013133,North East Lincolnshire 014C,Investigation complete; no suspect identified
6283c34c709f4257fbc29d9c452307b176fac1c5fef550d7c94546d60a5cd1f2,2017-03,Humberside Police,Humberside Police,-0.192411,54.092116,On or near ST CUTHBERT ROAD,E01012930,East Riding of Yorkshire 002B,Investigation complete; no suspect identified
d8f6e192f4963fc93afa00f282b4453e0bd48a360a4a3c34f9c33c6931e7c2c1,2017-03,Humberside Police,Humberside Police,-0.396668,53.741597,On or near EASTFIELD ROAD,E01012771,Kingston upon Hull 028B,Investigation complete; no suspect identified
7588b316bc1bcd14eab7341199cd73f6ad05cefdeb03d7b141f23d5b5b6d5668,2017-03,Humberside Police,Humberside Police,-0.366006,53.741650,On or near ALFONSO STREET,E01012892,Kingston upon Hull 030D,Investigation complete; no suspect identified
9b73b8b2319b2fdd581ca42f5d123cb3794ac3084c77b1063cc60b395e62c03d,2017-03,Humberside Police,Humberside Police,-0.478734,53.911352,On or near RECTORY VIEW,E01012923,East Riding of Yorkshire 013B,Investigation complete; no suspect identified
66c0c8d87254fe8c1a2ff4e05f0abe10437a3b662a7f6cceb8f20152549c20c2,2017-03,Humberside Police,Humberside Police,-0.086418,53.567274,On or near GARTH LANE,E01013222,North East Lincolnshire 003E,Investigation complete; no suspect identified
69c099bb8e904e3cd48eeb6a5d611fd3104e55ed1a01b48622ca10159747dac5,2017-03,Humberside Police,Humberside Police,-0.262135,53.608908,On or near STATION ROAD,E01013175,North East Lincolnshire 001B,Investigation complete; no suspect identified
a54a232a0aaba360dd80ca593de21d398ab330a9c5061e1a2eb38c19cb3bb6b7,2017-03,Humberside Police,Humberside Police,-0.366866,53.755047,On or near MARLBOROUGH AVENUE,E01012758,Kingston upon Hull 018A,Investigation complete; no suspect identified
10255ae5a88a71bda64e0e2ac6db3cf2f4e546c07019a6c477c5a36815e72fce,2017-03,Humberside Police,Humberside Police,-0.364058,53.734810,On or near Parking Area,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
400980fb4e7c7aaec0f3ac8da8fa3d8a8847a931315dee56cbe8b731aa73a54e,2017-03,Humberside Police,Humberside Police,-0.072679,53.572502,On or near Parking Area,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
69fcdd2db45c8e17696a260cdae2d4f708905c112e49a291450730ec6ae9380e,2017-03,Humberside Police,Humberside Police,-0.331477,53.803694,On or near KINDERSCOUT CLOSE,E01012781,Kingston upon Hull 001C,Investigation complete; no suspect identified
5384f80ef6faedaa72a7cb615ef83692a46a6d05668ec29e4d9fbfad8888e712,2017-03,Humberside Police,Humberside Police,-0.117278,53.545002,On or near COLUMBUS WAY,E01013209,North East Lincolnshire 019D,Investigation complete; no suspect identified
68b6a40100083dea3ae5af218cddd9e5c17136a63bb994550217c17a7d0f0418,2017-03,Humberside Police,Humberside Police,-0.388185,53.676383,On or near MILL LANE,E01013305,North Lincolnshire 002C,Investigation complete; no suspect identified
0f1b6a50814192ee12c6087d886260cdb4fd794011ec2ac2414b71f0c3fefb01,2017-03,Humberside Police,Humberside Police,-0.347050,53.762173,On or near FOLKESTONE STREET,E01012871,Kingston upon Hull 015D,Investigation complete; no suspect identified
811a70518acfb276b6c1eafaa4680d649edc985a8ebe06e1d68f6757a22f1aab,2017-03,Humberside Police,Humberside Police,-0.348807,53.793551,On or near Petrol Station,E01033105,Kingston upon Hull 001F,Investigation complete; no suspect identified
b32f61cfdf28069c71086592ad150280f676c72289ecbab1ca3599e4b85f79e8,2017-03,Humberside Police,Humberside Police,-0.381809,53.777875,On or near NEWHOLME CLOSE,E01012918,Kingston upon Hull 008G,Investigation complete; no suspect identified
6737b05c3c45ac6bd72616e34706b3b03c37cbe01cc603999f092bb52fe15910,2017-03,Humberside Police,Humberside Police,-0.836730,53.690254,On or near OGILVEY CLOSE,E01013076,East Riding of Yorkshire 038D,Investigation complete; no suspect identified
c6b50601f1ad484b4f482385646b63be67ab4a21c38226db9c6e323778acb9c6,2017-03,Humberside Police,Humberside Police,-0.324098,53.804031,On or near HELVELLYN CLOSE,E01012780,Kingston upon Hull 001B,Investigation complete; no suspect identified
4b4ff982b3a15ae4f8843aae0894f8b2aafb25352f1d257a8fe480ab28111f36,2017-03,Humberside Police,Humberside Police,0.038237,53.725172,On or near PRINCE'S AVENUE,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
6bc43aec8b1fff862d9721dce5df0c22eb2413f84a3670e669c07d8cd489f548,2017-03,Humberside Police,Humberside Police,-0.652750,53.595605,On or near MULGRAVE STREET,E01013300,North Lincolnshire 007B,Investigation complete; no suspect identified
a7871aab5a598fd6aaf1fe3fb2bf6807274190e505fc1373b1a93e8d9fc7a964,2017-03,Humberside Police,Humberside Police,-0.062891,53.567561,On or near CASTLE STREET,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
9017211673d127b2f9039bbc16e8ff5748d704b10646bde4aaf4a7a06ddfb7a6,2017-03,Humberside Police,Humberside Police,-0.375865,53.747079,On or near SLEIGHTS CLOSE,E01012862,Kingston upon Hull 025E,Investigation complete; no suspect identified
6c0dae2d41b5db82acab8775ee345a5c9f90772f1d0cbb1b851fbfa3ce84a1db,2017-03,Humberside Police,Humberside Police,-0.618230,53.567597,On or near ARKWRIGHT WAY,E01013310,North Lincolnshire 010A,Investigation complete; no suspect identified
98a66fa5ec92acd079ebd5116d42668db86d847d3d256b6b549dc5dd9032cc92,2017-03,Humberside Police,Humberside Police,-0.880292,53.709356,On or near CENTENARY ROAD,E01012993,East Riding of Yorkshire 040A,Investigation complete; no suspect identified
32a1ff80ccd678bb3084e6732d1a450de7062fce18acb64ba16f8710e75504bf,2017-03,Humberside Police,Humberside Police,-0.370448,53.753819,On or near ROXBURGH STREET,E01012756,Kingston upon Hull 025A,Investigation complete; no suspect identified
0c86ada56bbf8f8b2d2382948c98191ed3e6b9797ea10d1b9aaebadade41a059,2017-03,Humberside Police,Humberside Police,-0.259676,53.765242,On or near WIVERN ROAD,E01012836,Kingston upon Hull 009C,Investigation complete; no suspect identified
19feaab916733de88e5e80962764d9b1d7cca235a504f1678f1a79b7ee158ae8,2017-03,Humberside Police,Humberside Police,-0.427815,53.842245,On or near Parking Area,E01013062,East Riding of Yorkshire 019E,Investigation complete; no suspect identified
e89486bf413a193e24ce87e7e4c8e4d7bd072ad90edfd36da8ce194d283e1387,2017-03,Humberside Police,Humberside Police,-0.349509,53.796186,On or near CLEARWATERS,E01033107,Kingston upon Hull 001H,Investigation complete; no suspect identified
de2dcf5a3462de5df0b5cb43854a59909456d1f8b21f6ea60b1c38fed248f784,2017-03,Humberside Police,Humberside Police,-0.095579,53.542186,On or near JUNIPER WAY,E01013185,North East Lincolnshire 016E,Investigation complete; no suspect identified
2e0bedc2dddc547c9d2281b93db2c8879b33006fa74a711e8d5121b18bb610b5,2017-03,Humberside Police,Humberside Police,-0.343235,53.744232,On or near SOUTH STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
343504ab92987248718bf39fc973753489b4e4f3057e098b761df8f5da2ba0d6,2017-03,Humberside Police,Humberside Police,-0.185181,54.085400,On or near Supermarket,E01012936,East Riding of Yorkshire 004A,Investigation complete; no suspect identified
7036ebfc51c711c63e19b8b761ad3f64e15b4a99772f4985d4d6f98bf1ec1fd7,2017-03,Humberside Police,Humberside Police,-0.086418,53.567274,On or near GARTH LANE,E01013222,North East Lincolnshire 003E,Investigation complete; no suspect identified
bb7acee4e32f0c41b5c8ad9e2321b880f38d3ebe678e75bf35da37b1a97743ef,2017-03,Humberside Police,Humberside Police,-0.255284,53.761735,On or near FOXHILL CLOSE,E01012842,Kingston upon Hull 021A,Investigation complete; no suspect identified
442d09417704455f532b714792045cd36d2525d3297485d70050b61e78c802d7,2017-03,Humberside Police,Humberside Police,-0.238618,53.780441,On or near MAULSON DRIVE,E01013032,East Riding of Yorkshire 021D,Investigation complete; no suspect identified
26effb976c413ed097121d53ffa14823198f9b923326a7e5dde4def96f404fa0,2017-03,Humberside Police,Humberside Police,-0.281680,53.756570,On or near FOSTON GROVE,E01012897,Kingston upon Hull 017E,Investigation complete; no suspect identified
d95ecc535eab3c85723ea9a47c8d09fa0f974986c9cd3a8229c4a736b1b1f898,2017-03,Humberside Police,Humberside Police,-0.264563,53.771084,On or near GREENWICH AVENUE,E01012837,Kingston upon Hull 010D,Investigation complete; no suspect identified
c8314b88cadaaf7f5e4673d5bc8aafeb4208d6643fe992ee47a2f76cb3035d57,2017-03,Humberside Police,Humberside Police,-0.166791,53.908954,On or near TRANMERE PARK,E01013050,East Riding of Yorkshire 012D,Investigation complete; no suspect identified
ecd25a77cbf742071b7054da4b5fd7a6a8d91d9eab2973d3cd3526814ea51775,2017-03,Humberside Police,Humberside Police,-0.185254,54.085824,On or near CARLISLE ROAD,E01012936,East Riding of Yorkshire 004A,Investigation complete; no suspect identified
23206cfaaf1166ffec0cde27dfb0c85cd222aaea7d8b2d7a45cd485e2ed719f8,2017-03,Humberside Police,Humberside Police,-0.082824,53.565922,On or near VICTORIA STREET WEST,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
2098b3370a09e228e29950aff6eaa6d1fa689f2a4c237ae476694bff5805ff6f,2017-03,Humberside Police,Humberside Police,-0.258133,53.776843,On or near CAMPERDOWN,E01012835,Kingston upon Hull 009B,Investigation complete; no suspect identified
e06b28debe56ffc6c76f59da9ad12498df3d5b34378652c4db3d4652c8afd88d,2017-03,Humberside Police,Humberside Police,-0.342541,53.753778,On or near WATERLOO STREET,E01012856,Kingston upon Hull 024C,Investigation complete; no suspect identified
c16ce693cbbc5c55669ed24254ce5f6fcf61cfd415b01693a3be8dc98ff6023c,2017-03,Humberside Police,Humberside Police,-0.018125,53.548938,On or near LANGLEY PLACE,E01013151,North East Lincolnshire 017B,Investigation complete; no suspect identified
edfb8596791e981b8178fe0ea83911d1bef50c4468ea6f22512982595dfeb3c9,2017-03,Humberside Police,Humberside Police,-0.017476,53.548279,On or near STRUBBY CLOSE,E01013151,North East Lincolnshire 017B,Investigation complete; no suspect identified
c798a55a3c872a44cbeaa77e65e61c512d04d8b04d32c2ee9560497596901502,2017-03,Humberside Police,Humberside Police,-0.042148,53.568086,On or near WARNEFORD ROAD,E01013202,North East Lincolnshire 005D,Investigation complete; no suspect identified
2ea4d141a5b7ffbfabcf720fed8e74718b4cc21e64f864855a137d7529e1e563,2017-03,Humberside Police,Humberside Police,-0.357991,53.755869,On or near HINDERWELL STREET,E01012763,Kingston upon Hull 018C,Investigation complete; no suspect identified
94e9724642064cac813e38dc9da84696a72d0ccbf7e41d68cbbac834f9a6502a,2017-03,Humberside Police,Humberside Police,-0.287525,53.757939,On or near KEBLE GROVE,E01012894,Kingston upon Hull 020C,Investigation complete; no suspect identified
f29f860da82e9e85b6c993b77a0e57527032391b8215d16a3028c323d285abf1,2017-03,Humberside Police,Humberside Police,-0.205190,53.988000,On or near GREEN LANE,E01012986,East Riding of Yorkshire 010A,Investigation complete; no suspect identified
6385bce6b87fc9d9e4816a87eee1d1e0cc300e492e2a21e78bf504ce254d137e,2017-03,Humberside Police,Humberside Police,-0.553575,53.725265,On or near ALLERTHORPE CRESCENT,E01013092,East Riding of Yorkshire 032F,Investigation complete; no suspect identified
c1c167926fda9b6ac8ecd1b9626c76dca7cae52faccbeafef083dacfb96fc2e6,2017-03,Humberside Police,Humberside Police,-0.086465,53.566565,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
28e1821c3c38ff5f7ad9c1102c4f640255532a9995ad17f6bd66989057cce9da,2017-03,Humberside Police,Humberside Police,-0.345572,53.740345,On or near COGAN STREET,E01012854,Kingston upon Hull 029C,Offender sent to prison
d3888e678bc9c4d0fa12cb984f7e9e259f3d2e58584788a7236f1b1fc447bd75,2017-03,Humberside Police,Humberside Police,-0.273416,53.757234,On or near MARFLEET LANE,E01012843,Kingston upon Hull 021B,Offender given suspended prison sentence
15cbb81656a98089bb02351c4441225713fa5d7445131643db967a5ac7304e29,2017-03,Humberside Police,Humberside Police,-0.082076,53.563105,On or near MOSS ROAD,E01013187,North East Lincolnshire 008A,Defendant found not guilty
b43d914ac730433daf323707cfbd96af5bb3812602e57b7df556d12647cd2b1d,2017-03,Humberside Police,Humberside Police,-0.680315,53.573665,On or near SALISBURY CLOSE,E01013278,North Lincolnshire 016A,Offender sent to prison
83e3e2278e6a00fc20a2ad61e01a0652710a7024af893152189ab66c2c1773fb,2017-03,Humberside Police,Humberside Police,-0.641059,53.589342,On or near TULIP ROAD,E01013331,North Lincolnshire 007D,Offender sent to prison
0ede9ff110f892e41f7864b50defbd3328d947e0839f3675de7e6991382239c0,2017-03,Humberside Police,Humberside Police,-0.083874,53.565427,On or near GEORGE STREET,E01013221,North East Lincolnshire 003D,Court case unable to proceed
fb8b80baec76dbffa06227842724f0155168f81ee19559bfc5878113daf40f53,2017-03,Humberside Police,Humberside Police,-0.211286,54.081315,On or near ENTERPRISE WAY,E01012946,East Riding of Yorkshire 003D,Defendant found not guilty
7dee470fd8ee404d94505dc635f4fd7f570665cdab77e1984e4bc7bce489e2ff,2017-03,Humberside Police,Humberside Police,-0.312310,53.753823,On or near Parking Area,E01012805,Kingston upon Hull 026A,Offender sent to prison
911842bae44e2892953ce503569aa2c4dbf8ad2143211953359af615358d0255,2017-03,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Offender sent to prison
73c7f2bdb6219944d9eb8d498a19d406d1cc686c2e71f1fa387a470416fbc224,2017-03,Humberside Police,Humberside Police,-0.343300,53.745671,On or near Shopping Area,E01033104,Kingston upon Hull 029E,Offender sent to prison
2c290df20b530f9fd9fa035d2942f5e801556b5861031b86352c58231a8db22a,2017-03,Humberside Police,Humberside Police,-0.322279,53.786082,On or near Shopping Area,E01012787,Kingston upon Hull 002D,Offender given suspended prison sentence
6410b00c024c9e01f536cdb64684b83021d89bde2d051b58ccadaa5d1659712a,2017-03,Humberside Police,Humberside Police,-0.371274,53.783440,On or near 12TH AVENUE,E01012881,Kingston upon Hull 008D,Offender given community sentence
68cc2f8e2d86a3badd1e136439168db898fc3b9eb9d4e81b6954f04c37aebbfa,2017-03,Humberside Police,Humberside Police,-0.344710,53.746068,On or near BROOK STREET,E01033104,Kingston upon Hull 029E,Offender given conditional discharge
8e38a4421e7f564fa7177b83ca6b11126462a7b8872556e60743fc7184248979,2017-03,Humberside Police,Humberside Police,-0.031642,53.559850,On or near SHORT STREET,E01013129,North East Lincolnshire 017A,Offender sent to prison
